AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	140618	MKesey_Title	Dr. Mark Kesey	마크 케시 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	140680	MKesey_Subtitle	TransRecon Chrono-Physicist	차원정찰대 시간 물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	140800	MKesey_Sections_Index0_SectionText	Gone fishin'.	낚시 중.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	140934	CPenny_Title	Commander Fili	지휘관 필리
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	140996	CPenny_Subtitle	5th Planetary Legion	제 5 행성 연합군
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	141109	CPenny_Sections_Index0_SectionText	Commander Fili presents as a sentient, indigenous entity living within the simulation that is IS-0083. \r\n\r\nMourning the loss of her fellows, and the apparent infection of her home by an unknown digital contaminant, Commander Fili has been variously described as a 'convincing simulacrum', a 'cognizant signpost', and 'the unwitting victim of collateral consciousness'.	지휘관 필리는 IS-0083의 토착 개체로서, 시뮬레이션 내에 거주하는 의식체다.\r\n\r\n필리는 동료들을 잃고 자신이 거주하는 공간이 알 수 없는 디지털 오염원에 감염된 것에 대해 애도하고 있다. 연구자들에 의해 '그럴싸한 복제품', '의식있는 이정표', '지적 존재의 부수적 희생자' 등으로 묘사되곤 한다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	141600	Waterbot_Title	The Waterbot	워터봇
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	141662	Waterbot_Subtitle	Artificial Life Assistant	인공 생명 보조 로봇
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	141782	Waterbot_Sections_Index0_SectionText	The so-called 'Waterbot' is an experimental creation of Dr. Stewart Wakeman, dedicated to nurturing nature and tending to the various plants around the GATE Cascade Research Facility.\r\n\r\nWhether actually sentient, or a clever simulation, it’s difficult to know for certain, and Dr. Wakeman continues to refuse to contribute to the GATEPal database.	이른바 '워터봇'은 스튜워트 웨이크먼 박사가 실험적으로 만들어낸 창조물로, 자연을 돌보고 GATE 캐스케이드 연구 시설 주변의 다양한 식물들을 가꾸는 역할을 하고 있다.\r\n\r\n실제로 자아를 가진 존재인지, 정교하게 짜여진 시뮬레이션인지는 확실히 알 수 없으나, 웨이크먼 박사는 GATEPal 데이터베이스에 관련 정보를 제공하는 것을 거부하고 있다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	142604	ExorChief_Title	Kin Haak Jaal da	Kin Haak Jaal da
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	142671	ExorChief_Subtitle	Exor Chief	엑소르 수장
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	142777	ExorChief_Sections_Index0_SectionText	Somewhere between mystic and monster, this creature appears to be a leader of the Exor in this realm, imparting messages that are oblique but unmistakeably warnings.	신비로움과 괴물 그 사이 어딘가인 이 생명체는, 이 영역에서 엑소르의 수장으로 보이며 애매모호하지만 분명한 경고를 전달한다. 
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	143063	KHill_Title	Dr. K. Hill	K. 힐 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	143121	KHill_Subtitle	Plant Supervisor	발전소 감독관
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	143229	KHill_Sections_Index0_SectionText	An energetic and generally respected - not to say longstanding - manager of GATE's nuclear engineering team, Dr. Hill is a garrulous exponent of all things atomic. Some might even call him the Plant Supervisor.\r\n\r\nFor someone who spends as much time as Dr. Hill does knee-deep in nuclear byproducts, whether figuratively or literally, he is renowned about the Facility for his lustrous mane of hair and snappy rapport.	활기차고 대체로 존경받는(오랫동안이란 말은 아님) GATE 원자력 공학팀 관리자인 힐 박사는, 원자력과 관련됐다면 모든 것에 대해 수다를 떤다. 누구는 심지어 그를 발전소 감독관이라고 부르기도 한다.\r\n\r\n말 그대로든, 비유적으로든 핵 부산물 속에 푹 파묻혀 사는 사람 치고 힐 박사는 윤기나는 갈기의 머리숱과 재치있는 대화로 유명하다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	143772	HastaTria_Title	Hasta Tria	하스타 트리아
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	143833	HastaTria_Subtitle	High Inquisitor	고위 인퀴지터
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	143944	HastaTria_Sections_Index0_SectionText	An extaordinary intellect driven by a penetrating curiosity, High Inquisitor Hasta Tria reached a senior rank within the Order in spite of, or due to, his occasional divergance from accepted orthodoxy. \r\n\r\nWhile he fears annulment for his actions during the Cassida Cascada, there are few among the Order who more fully embody the precept of 'Exitus acta probat'.	고위 인퀴지터 하스타 트리아는 비범한 지성의 소유자로, 예리한 호기심을 동력으로 움직인다. 정통 교리에서 아따금씩 벗어나는 행동을 하기도 하지만, 어쩌면 그런 탓에 고위 직급까지 올라올 수 있었다. \r\n\r\nCassida Cascada 때의 자신의 행동 때문에 말소되는 것을 두려워하지만, 교단 내에서 '목적이 수단을 정당화한다.'라는 원칙을 그보다 더 완벽하게 실천하는 이는 거의 없다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	144432	MGT_Larva_Title	A299 A-D	A299 A-D
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	144491	MGT_Larva_Subtitle	The Hive	군집
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	144602	MGT_Larva_Sections_Index0_SectionText	A range of related larval organisms, A299-A, B, C and D are presumed to derive from Anteverse CCXCIX, where similar entities were observed on the first - and only - TransRecon expedition to that location. \r\n\r\nFollowing the destabilization of the GATE Cascade Research Facility's perforation network, the organisms (and a portion of their hive) appear to have intersected an area of the Facility's older and defunct mining region, which was previously solid rock, interspersed with horizontal mineshafts.\r\n\r\nWhile under-researched, the creatures are believed to be a hive entity that communicates largely by scent and olfactory cues. The organisms are also believed to, at some phase in their life-cycle, form the structure of the hive itself.\r\n\r\nTheir intelligence or otherwise is yet to be determined and will require further research.	A299-A, B, C, D는 근연종인 유충 형태의 유기체로, 안테버스 CCXCIX에서 유래한 것으로 추정된다. 해당 개체들 및 이와 유사한 개체들은 처음이자 유일한 차원탐사대의 파견으로 그 존재가 발견되었다. \r\n\r\nGATE 캐스케이드 연구소의 천공 네트워크 불안정화 이후, 해당 유기체들 및 군집지의 일부가 연구 시설의 오래된 폐광 지역과 교차된 것으로 보인다. 해당 지역은 원래 수평 갱도가 설치된 단단한 암반층이었다. \r\n\r\n아직 조사 단계이지만, 해당 생물들은 주로 후각 신호를 이용해 의사소통하는 군체형 개체로 추정된다. 또한, 생애 주기의 특정 단계에서 군집지 구조 자체를 형성하는 것으로 추측된다. \r\n\r\n지능의 유무는 아직 확인되지 않았으며, 추가 연구가 필요하다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	145562	MGT_Nyth_Title	A299-E	A299-E
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	145618	MGT_Nyth_Subtitle	Nyth the Gluttonous	탐식의 니스
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	145739	MGT_Nyth_Sections_Index0_SectionText	Previously unknown to GATE, A299-E is an uncontained, gelatinous gastopodal creature believed to originate from Anteverse CCXCIX. Recent perforation events have resulted in the entity (and what is presumed to be a section of its hive) manifesting in the defunct mines region of the GATE Cascade Research Facility.\r\n\r\nThe immense organism appears disoriented. No communication has been attempted, nor close study, but reports note its obsessive pursuit of nourishment, and a curious protruberance from its frontal skull.	기존 GATE에게 알려지지 않았던 A299-E는 안테버스 CCXCIX에서 유래한 것으로 보이며, 현재 제어되지 않은 점성을 가진 복족류 생물이다. 최근 천공 현상으로 인해 해당 개체와 그 군락의 일부로 추정되는 것이 GATE 캐스케이드 연구소의 폐광 지역에 나타났다. \r\n\r\n이 거대한 유기체는 혼란스러운 상태로 보인다. 아직 의사소통이나 자세한 연구는 이루어지지 않았으나, 보고에 의하면 영양분을 얻는데 집착하며, 두개골 전면부에 특이한 돌출부를 가진다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	146387	MGT_Anteverse_Title	Anteverse CCXCIX	안테버스 CCXCIX
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	146458	MGT_Anteverse_Subtitle	The Encroachment	침식지
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	146574	MGT_Anteverse_Sections_Index0_SectionText	Known but unmapped, Anteverse CCXCIX has previously been visited by TransRecon Team 7, who judged the location hostile and requested more probe-based research before further expeditions could safely proceed.\r\n\r\nPopulated by a plethora of varied larval, troglyditic, cancrine, gelatinous, crystalline, fungal, vermicular and semi-sentient biomechanical entities, Anteverse CCXCIX is a realm to be 'treated with great respect.', in the words of Dr. Derek Manse.\r\n\r\nPrecisely how a significant piece of this realm ended up embedded in the depths of the GATE Cascade Research Facility remains unknown, and the threat of further regional replacements weighs heavily on the minds of many researchers.	안테버스 CCXCIX의 존재는 알려져 있으나, 지도는 만들어지지 않았다. 이전에 투입된 제7 차원탐사대는 해당 지역을 적대적인 환경으로 판단하고, 추후 안전한 탐사를 위해 추가적인 무인 탐사를 요청하였다.\r\n\r\n안테버스 CCXCIX에는 다양한 유충형, 동굴 서식형, 갑각형, 젤라틴형, 결정형, 균류형, 곤충형 및 반지성의 생체형 개체들이 서식하고 있으며, 데릭 맨스 박사의 표현을 빌리자면 '세심한 주의가 필요한' 영역이다.\r\n\r\n해당 영역의 상당 부분이 어떻게 GATE 캐스케이드 연구소의 심층부에 묻혀들게 되었는지는 불분명하며, 추가적인 지역 치환 현상 발생할 가능성은 많은 연구자들에게 큰 우려를 불러일으키고 있다.
AbioticFactor/Content/Blueprints/Widgets/Inventory/W_Inventory_CraftingArea.uasset	342E4h		BACK TO CRAFTING	제작으로 돌아가기
AbioticFactor/Content/Blueprints/Environment/Special/MapPamphletBox_BP.uasset	7A56h		TAKE A MAP	지도 얻기
AbioticFactor/Content/Blueprints/Items/Consumables/Item_Consumable_ParentBP.uasset	E178h	NO_FSTRING	596F75	202020
AbioticFactor/Content/Blueprints/Items/Consumables/Item_Consumable_ParentBP.uasset	E6C4h	NO_FSTRING	596F76	202020
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	4EADFh		bandaged	에게 붕대를 감아주었습니다
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	54D74h		given pills/gave pills to	에게 알약을 주었습니다
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	64BF8h		bandaged	에게 붕대를 감아주었습니다
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	8423Bh		splinted	에게 부목을 대주었습니다
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	85EB6h		healed	을 치료해주었습니다/을(를) 치료해주었습니다
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	8AD89h		healed	을 치료해주었습니다/을(를) 치료해주었습니다
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	9906Eh		healed	을 치료해주었습니다/을(를) 치료해주었습니다
AbioticFactor/Content/Blueprints/Items/ItemTable_Global.uasset	A03C0h		given pills/gave pills to	에게 알약을 주었습니다
AbioticFactor/Content/Maps/Facility.umap	11169809		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility.umap	11169941		SECURITY	보안
AbioticFactor/Content/Maps/Facility.umap	11170072		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility.umap	11170205		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility.umap	11170337		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility.umap	11171063		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility.umap	11171199		CONTAINMENT	격리 블록
AbioticFactor/Content/Maps/Facility.umap	11171333		GYM & POOL	체육실 & 수영장
AbioticFactor/Content/Maps/Facility.umap	11171466		DEFENSE SECTOR	방어 구역
AbioticFactor/Content/Maps/Facility.umap	11171603		DEFENSE SECTOR	방어 구역
AbioticFactor/Content/Maps/Facility.umap	11171740		REACTORS	반응로 구역
AbioticFactor/Content/Maps/Facility.umap	11171871		SYNAPTIC LABS	시냅스 연구소
AbioticFactor/Content/Maps/Facility.umap	11172007		DEFENSE SECTOR	방어 구역
AbioticFactor/Content/Maps/Facility.umap	11172144		ROADWAY	진입로
AbioticFactor/Content/Maps/Facility.umap	11172274		CLOUD REACTOR	구름 반응로
AbioticFactor/Content/Maps/Facility.umap	11172410		DATA FARM	데이터 저장소
AbioticFactor/Content/Maps/Facility.umap	11172542		L1 TRAM PLAZA	1층 트램 광장
AbioticFactor/Content/Maps/Facility.umap	11172678		C. BLOCKS	격리 블록
AbioticFactor/Content/Maps/Facility.umap	11172810		ADJUSTMENT	조정동
AbioticFactor/Content/Maps/Facility.umap	11172943		VAC CHAMBER	진공 챔버
AbioticFactor/Content/Maps/Facility.umap	11173077		OFFICE SECTOR	사무 구역
AbioticFactor/Content/Maps/Facility_Containment.umap	7084963		CONTROL CENTER	관제 센터
AbioticFactor/Content/Maps/Facility_Containment.umap	7085100		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Containment.umap	7085235		CURIE BLOCK	퀴리 블록
AbioticFactor/Content/Maps/Facility_Containment.umap	7085369		INNER WING	내부동
AbioticFactor/Content/Maps/Facility_Containment.umap	7085502		HEAT EXCHANGE	열 교환
AbioticFactor/Content/Maps/Facility_Containment.umap	7085638		REACTOR FLOW	반응로 유체관
AbioticFactor/Content/Maps/Facility_Containment.umap	7085773		SYN. COOLANT	시냅스 연구소 냉각수
AbioticFactor/Content/Maps/Facility_Containment.umap	7085908		COOLING	냉각수
AbioticFactor/Content/Maps/Facility_Containment.umap	7086038		EXCESS RUNOFF	과잉 유출액
AbioticFactor/Content/Maps/Facility_Containment.umap	7086174		FLOW TRANSIT	유체 운반실
AbioticFactor/Content/Maps/Facility_Containment.umap	7086309		ASSESSMENT	평가실
AbioticFactor/Content/Maps/Facility_Containment.umap	7086442		ASSESSMENT	평가실
AbioticFactor/Content/Maps/Facility_Containment.umap	7086575		HOLDING	구류실
AbioticFactor/Content/Maps/Facility_Containment.umap	7086705		HOLDING	구류실
AbioticFactor/Content/Maps/Facility_Containment.umap	7086835		HYDROPLANT	수력발전소
AbioticFactor/Content/Maps/Facility_Containment.umap	7086968		OBSERVATION	관측소
AbioticFactor/Content/Maps/Facility_Containment.umap	7087102		OBSERVATION	관측소
AbioticFactor/Content/Maps/Facility_Dam.umap	8017528		LOWER ACCESS	저층 접근로
AbioticFactor/Content/Maps/Facility_Dam.umap	8017663		ELECTRICAL GRID	전력 계통
AbioticFactor/Content/Maps/Facility_Dam.umap	8017801		RELEASE DRAIN	배수 활성화
AbioticFactor/Content/Maps/Facility_Dam.umap	8017937		DOCKS	정박지
AbioticFactor/Content/Maps/Facility_Dam.umap	8018065		ROBOTICS	로보틱스
AbioticFactor/Content/Maps/Facility_Dam.umap	8018196		MONITORING	모니터링
AbioticFactor/Content/Maps/Facility_Dam.umap	8018329		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Dam.umap	8018464		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Dam.umap	8018599		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Dam.umap	8018734		RESIDENCES	주거 구역
AbioticFactor/Content/Maps/Facility_Dam.umap	8018867		ELECTRICAL GRID	전력 계통
AbioticFactor/Content/Maps/Facility_Dam.umap	8019005		ELECTRICAL GRID	전력 계통
AbioticFactor/Content/Maps/Facility_Dam.umap	8019143		TRANSFORMERS	변전소
AbioticFactor/Content/Maps/Facility_Dam.umap	8019278		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_Dam_Central.umap	2577577		SPILLWAY C	배수로 C
AbioticFactor/Content/Maps/Facility_Dam_Central.umap	2577710		SPILLWAY B	배수로 B
AbioticFactor/Content/Maps/Facility_Dam_Central.umap	2577843		STORAGE DECK	창고 데크
AbioticFactor/Content/Maps/Facility_Dam_Central.umap	2577978		STORAGE DECK	창고 데크
AbioticFactor/Content/Maps/Facility_Dam_Hydroplant.umap	2009340		ELECTRICAL	전력소
AbioticFactor/Content/Maps/Facility_Dam_Hydroplant.umap	2009474		SYSTEMS	시스템
AbioticFactor/Content/Maps/Facility_Dam_Hydroplant.umap	2009604		LOCKERS	락커
AbioticFactor/Content/Maps/Facility_Dam_Hydroplant.umap	2009736		MAINFRAME	메인프레임
AbioticFactor/Content/Maps/Facility_Dam_Hydroplant.umap	2009871		FLOW VALVES	유량 밸브
AbioticFactor/Content/Maps/Facility_Dam_Hydroplant.umap	2010008		TRANSMITTER	송신기
AbioticFactor/Content/Maps/Facility_Dam_Hydroplant.umap	2010143		SYSTEMS CHIEF	시스템 관리자
AbioticFactor/Content/Maps/Facility_Dam_Lower.umap	1332509		ROBOTICS	로보틱스
AbioticFactor/Content/Maps/Facility_Dam_Waterfall.umap	1523899		EXERCISE	헬스장
AbioticFactor/Content/Maps/Facility_Dam_Waterfall.umap	1524030		MAINFRAME	메인프레임
AbioticFactor/Content/Maps/Facility_Dam_Waterfall.umap	1524162		MAINFRAME	메인프레임
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5557687		SYNAPTIC LABS	시냅스 연구소
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5557823		DUSK REACTOR	황혼 반응로
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5557958		CHECK-IN BELOW	체크인
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5558095		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5558230		CLOUD REACTOR	구름 반응로
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5558366		OBSERVATION	관측실
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5558500		OBSERVATION	관측실
AbioticFactor/Content/Maps/Facility_DarkFusion.umap	5558634		OBSERVATION	관측실
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1246217		MIST REACTOR	안개 반응로
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1246352		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1246487		POWER RELAY	송전실
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1246621		REACTORS	반응로 구역
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1246752		WAYGATE CTRL	웨이게이트 제어실
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1246887		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1247022		WAYGATE CTRL	웨이게이트 제어실
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1247157		POWER RELAY	송전실
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1247291		WAYGATE	웨이게이트
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1247421		POWER RELAY	송전실
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1247555		WG-INTRADOS	인트라도스 웨이게이트
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1247689		UPPER BRIDGE	고층 교량
AbioticFactor/Content/Maps/Facility_DF_Central.umap	1247824		WAYGATE CTRL	웨이게이트 제어실
AbioticFactor/Content/Maps/Facility_DF_Labs.umap	6251631		DUSK REACTOR	황혼 반응로
AbioticFactor/Content/Maps/Facility_DF_Labs.umap	6251766		DUSK REACTOR	황혼 반응로
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3164353		CONTROL ROOM	제어실
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3164488		ROADWAY	진입로
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3164618		LOWER STORAGE	저층 창고
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3164754		REACTOR	반응로
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3164884		TURBINE 01	터빈 01
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3165017		RECEPTION	접수처
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3165149		CONTROL ROOM	제어실
AbioticFactor/Content/Maps/Facility_DF_Overgrowth.umap	3165284		TURBINE 02	터빈 02
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5445316		TOPSIDE ACCESS	상층부 접근로
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5445453		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5445588		REACTOR ENTRY	반응로 입구
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5445724		REACTOR ENTRY	반응로 입구
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5445860		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5445995		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5446130		LOWER ACCESS	저층 접근로
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5446265		UPPER ACCESS	고층 접근로
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5446400		REACTOR ENTRY	반응로 입구
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5446536		REACTOR ENTRY	반응로 입구
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5446672		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5446807		REACTOR ENTRY	반응로 입구
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5446943		REACTOR ENTRY	반응로 입구
AbioticFactor/Content/Maps/Facility_DF_RadWaste.umap	5447079		REACTOR ENTRY	반응로 입구
AbioticFactor/Content/Maps/Facility_DF_War.umap	7892098		DEPLETED FUEL	폐기 연료 보관고
AbioticFactor/Content/Maps/Facility_DF_War.umap	7892235		LOWER OFFICES	저층 사무 구역
AbioticFactor/Content/Maps/Facility_DF_War.umap	7892371		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7892506		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7892641		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7892776		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7892911		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893046		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893181		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893316		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893451		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893586		LAB/ FUEL CRYO	연구실/연료 냉동고
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893723		DEPLETED FUEL	폐기 연료 보관고
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893860		LOUNGE	라운지
AbioticFactor/Content/Maps/Facility_DF_War.umap	7893989		LAB/ FUEL CRYO	연구실/연료 냉동고
AbioticFactor/Content/Maps/Facility_DF_War.umap	7894126		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7894261		GALE REACTOR	돌풍 반응로
AbioticFactor/Content/Maps/Facility_DF_War.umap	7894396		MAIN LOBBY	메인 로비
AbioticFactor/Content/Maps/Facility_Labs.umap	7431138		HOLDING	구류실
AbioticFactor/Content/Maps/Facility_Labs.umap	7431292		LENS EPICENTRE	렌즈 중심점
AbioticFactor/Content/Maps/Facility_Labs.umap	7431429		ADJUSTMENT	조정동
AbioticFactor/Content/Maps/Facility_Labs.umap	7431562		LENS EPICENTRE	렌즈 중심점
AbioticFactor/Content/Maps/Facility_Labs.umap	7431699		LENS EPICENTRE	렌즈 중심점
AbioticFactor/Content/Maps/Facility_Labs.umap	7431838		VACUUM CHAMBER	진공 챔버
AbioticFactor/Content/Maps/Facility_Labs.umap	7431999		PORTAL LAB 04	포탈 연구실 04
AbioticFactor/Content/Maps/Facility_Labs.umap	7432135		INNER WING	내부동
AbioticFactor/Content/Maps/Facility_Labs.umap	7432268		INNER WING	내부동
AbioticFactor/Content/Maps/Facility_Labs.umap	7432401		INNER WING	내부동
AbioticFactor/Content/Maps/Facility_Labs.umap	7432534		WILDLIFE PENS	야생 동물 우리
AbioticFactor/Content/Maps/Facility_Labs.umap	7432670		ADJUSTMENT	조정동
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5732811		LASER LAB	레이저 연구실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5732943		LASER LAB	레이저 연구실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5733075		CELLULAR LAB	세포 연구실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5733210		VIEWING ROOM	관측실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5733345		VIEWING ROOM	관측실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5733480		HOLDING	구류실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5733610		COLD STORAGE	저온 보관실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5733745		COLD STORAGE	저온 보관실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5733880		LASER LAB	레이저 연구실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5734012		CELLULAR LAB	세포 연구실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5734147		LASER LAB	레이저 연구실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5734279		COLD STORAGE	저온 보관실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5734414		CELLULAR LAB	세포 연구실
AbioticFactor/Content/Maps/Facility_Labs_Adjustment.umap	5734549		SCANNING	스캔실
AbioticFactor/Content/Maps/Facility_Labs_Control.umap	2521204		HELMHOLTZ LIFT	헬름홀츠 승강기
AbioticFactor/Content/Maps/Facility_Labs_Control.umap	2521343		CONTROL CENTER	관제 센터
AbioticFactor/Content/Maps/Facility_Labs_Control.umap	2521504		CONTROL LIFT	관제 승강기
AbioticFactor/Content/Maps/Facility_Labs_Control.umap	2521639		CONTROL LIFT	관제 승강기
AbioticFactor/Content/Maps/Facility_Labs_Control.umap	2521774		OBSERVATION	관측소
AbioticFactor/Content/Maps/Facility_Labs_Control.umap	2521908		CONTROL LIFT	관제 승강기
AbioticFactor/Content/Maps/Facility_Labs_Control.umap	2522043		OBSERVATION	관측소
AbioticFactor/Content/Maps/Facility_MFFoundry.umap	868706		MANUFACTURING EAST	동부 제조 구역
AbioticFactor/Content/Maps/Facility_MFFoundry.umap	868871		MANUFACTURING	제조 구역
AbioticFactor/Content/Maps/Facility_MFFoundry.umap	869009		MANUFACTURING EAST	동부 제조 구역
AbioticFactor/Content/Maps/Facility_MFFoundry.umap	869174		SYNCHROTRON	싱크로트론
AbioticFactor/Content/Maps/Facility_MFMines.umap	5856913		SITE OFFICE	형장 사무실
AbioticFactor/Content/Maps/Facility_MFMines.umap	5857337		CHECK-IN	체크인
AbioticFactor/Content/Maps/Facility_MFMines.umap	5857468		CHECK-IN	체크인
AbioticFactor/Content/Maps/Facility_MFMines.umap	5857599		CHECK-IN	체크인
AbioticFactor/Content/Maps/Facility_MFMines.umap	5857730		OLD MINES	옛 광산
AbioticFactor/Content/Maps/Facility_MFWest.umap	8023670		TRAM STATION	트램 정거장
AbioticFactor/Content/Maps/Facility_MFWest.umap	8023805		OFFICE SECTOR	사무 구역
