AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	63322	Anteverse2B_Sections_Index0_SectionText	Craggy and malformed, this region of Anteverse II is little more than a mass of rock orbiting a ‘sun’ that is no sun at all - rather a vacuum point slowly sucking everything towards it.\r\n\r\nMuch closer to it's 'star' than Anteverse II A, the tidal forces generate tremendous heat, producing tributaries of superheated magma that restrict the growth of endemic vegetation, already limited by the realm's direly low entropy.\r\n\r\nA jagged maze of caves, cliffs, ledges and ancient paths, existence under these conditions is extremely harsh and competition for resources is brutally intense. The creatures that live within it are forced to adapt to - and exploit - the profusion of fungal life that persists there.	험준하고 기형적인 이 지역은 '태양' 주위를 도는 암석 덩어리에 불과합니다. 이 '태양'도 우리가 아는 그것과 달리 모든 것을 서서히 빨아들이는 진공점에 가깝습니다.\r\n\r\n안테버스 II A보다 이 '별'에 훨씬 가까운 탓에, 큰 기조력을 받아 엄청난 열이 발생하여 뜨거운 마그마의 강을 형성합니다. 이는 이 세계의 극도로 낮은 엔트로피로 인해 제한된 토착 생물의 성장을 더욱 제한하는 요소이기도 합니다.\r\n\r\n동굴, 절벽, 세월이 만든 길들로 이루어진 미로 같은 이곳은 생존에 가혹한 환경이며, 자원 경쟁 또한 잔인할 정도로 치열합니다. 이곳에 사는 생물들은 풍부하게 자라난 다양한 진균 생물을 이용하도록 적응해 왔습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	64818	Coworker_Title	IS-0223	IS-0223
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	64875	Coworker_Subtitle	The Coworker	동료 직원
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	64996	Coworker_Sections_Index0_SectionText	DESIGNATION: Sanc (AV/AG/CA)\r\n\r\nCONTAINMENT PROTOCOL: All staff are directed to treat IS-0223, if encountered, as a legitmate employee. Do not question or interrogate the subject. Provide with food if requested.	지정 등급: 산크 (AV/AG/CA)\r\n\r\n격리 절차: 모든 직원은 IS-0233과 마주쳤을 때, 진짜 동료인 것처럼 대해야 합니다. 대상에게 의문을 표하거나 심문해서는 안됩니다. 음식을 요구받으면 지급해 주십시오.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	65287	TapeWisp_Title	IS-0235	IS-0235
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	65344	TapeWisp_Subtitle	Tape Wisp	테이프 유령
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	65447	TapeWisp_Sections_Index0_SectionText	DESIGNATION: Solatus (EN/IN/CA)\r\n\r\nCONTAINMENT PROTOCOL: Under no circumstances is the tape containing IS-0235 to be brought into contact with a video cassette recorder. It must not be played, viewed or displayed. The subject is to be considered contained until further notice.	지정 등급: 솔루투스 (EN/IN/CA)\r\n\r\n격리 절차: IS-0235는 어떤 경우에도 비디오테이프 녹화기와 접촉해서는 안 됩니다. 테이프를 재생하거나, 시청하거나, 송출 하는것은 금지합니다. 대상은 추가적인 공지가 있을 때까지 격리되어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	65809	NighttimeAnom_Title	IS-0299	IS-0299
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	65871	NighttimeAnom_Subtitle	Nocturnal Anomaly	야간 이상현상
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	65987	NighttimeAnom_Sections_Index0_SectionText	DESIGNATION: Crucis (EN/IN/TL)\r\n\r\nCONTAINMENT PROTOCOLS: Pending.	지정 등급: 크루시스 (EN/IN/TL)\r\n\r\n격리 절차: 보류 중.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	66136	SpaceLettuce_Title	IS-0333	IS-0333
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	66197	SpaceLettuce_Subtitle	Space Lettuce	우주 양상추
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	66309	SpaceLettuce_Sections_Index0_SectionText	DESIGNATION: Ordo (EN/HL)\r\n\r\nCONTAINMENT PROTOCOL: General Ordo storage protocols apply (see GISP).	지정 등급: 오르도 (EN/HL)\r\n\r\n격리 철차: 일반적인 오르도 보관 절차를 따릅니다. GISP를 참조하십시오.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	66489	Symphonist_Title	IS-0407	IS-0407
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	66548	Symphonist_Subtitle	Symphonist	협주자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	66669	Symphonist_Sections_Index0_SectionText	DESIGNATION: Thela (AG/IN)\r\n\r\nCONTAINMENT PROTOCOLS: Rarely observed and largely undocumented, IS-0407 has no known containment procedures at this time.\r\n\r\nTR reports remain inconclusive, but suggest an entity that is largely or entirely sightless, with morphic similarities to IS-0064. Although attendant meteorological conditions have impeded observation during its few alleged encounters, reports note its bedraggled, contorted form.	지정 등급: 텔라 (AG/IN)\r\n\r\n격리 절차: 희귀하게 관측되고 문서화되지 못한, IS-0407는 현재까지 알려진 격리 잘차가 없습니다.\r\n\r\n차원정찰대의 보고서는 마무리되지 못 했지만, 개체가 매우 혹은 완전히 시력이 없고, IS-0064와 형태적 유사성을 가진 것 같다고 제안합니다. 비록 수반되는 기상 조건이 관찰을 방해했지만, 몇 안 되는 목격 사례에서도 그것의 넝마같고 뒤틀린 모습이 언급됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	67185	TheTable_Title	IS-0513	IS-0513
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	67242	TheTable_Subtitle	The Hate-Inducing Table	증오 유발 탁자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	67360	TheTable_Sections_Index0_SectionText	DESIGNATION: Sanc (LC/PY)\r\n\r\nCONTAINMENT PROTOCOL: The effects of IS-0513 diminish rapidly with visual distance. As such, all personnel are directed to avoid looking directly at the subject except for specific or approved research purposes.	지정 등급: 산크 (LC/PY)\r\n\r\n격리 절차: IS-0513의 효과는 시각적 거리에 따라 빠르게 감소합니다. 따라서 모든 직원은 승인된 연구 목적을 제외하고 해당 실험체를 직접 쳐다보지 않도록 지시받습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	67692	TheTable_Sections_Index1_SectionText	As evidenced by the asinine decoration of IS-0513 with amateur, even garish carvings, and the flagrantly tasteless choice of materials, this subject was clearly created by a talentless 'craftsman' with no natural aptitude for carpentry, resulting in arguably the world's single worst piece of furniture.	IS-0513의 유치한 장식품과, 아마추어스럽고 촌스러운 각인, 눈꼴시려운 취향의 재료 선정이 보여주듯이, 해당 개체는 재능 없고, 소질이라곤 찾아볼 수 없는 '목수' 호소인에 의해 만들어진 장작더미 다음가는 우주 최악의 가구임에 틀림없습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68078	ThePresence_Title	IS-0700	IS-0700
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68138	ThePresence_Subtitle	The Presence	존재
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68248	ThePresence_Sections_Index0_SectionText	DESIGNATION: Jura (IN/LC)\r\n\r\nCONTAINMENT PROTOCOL: All staff are prohibited from entering the area until further notice. No research permitted.	지정 등급: 유라 (IN/LC)\r\n\r\n격리 절차: 추후 공지가 있을 때까지 모든 직원은 해당 구역에 출입할 수 없습니다. 연구는 금지됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68473	MirrorWorld_Title	IS-0855	IS-0855
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68533	MirrorWorld_Subtitle	The World in the Mirror	거울 세계
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	68662	MirrorWorld_Sections_Index0_SectionText	DESIGNATION: Sanc (EX/GW/TL)\r\n\r\nCONTAINMENT PROTOCOL: All TR or research personnel visiting Anteverse XXXVI are required to: \r\n\r\n- Establish a locational beacon at the primary egress point. \r\n\r\n- Review position and confirm bearings every 200m if progressing further than 500m from the primary egress point.\r\n\r\n- Establish satellite beacons every 2500m if proceeding further than 5000m in any direction.	지정 등급: 산크 (EX/GW/TL)\r\n\r\n격리 절차: 안테버스 XXXVI를 방문하는 모든 차원정찰대와 연구 인원은 다음을 따라야 합니다: \r\n\r\n- 주요 탈출 지점에 위치 비콘 설치. \r\n\r\n- 주요 탈출 지점에서 500m 이상 이동하는 경우 200m 마다 위치를 확인하고 방향을 재확인. \r\n\r\n- 어느 방향으로든 5000m 이상 이동하는 경우 2500m마다 위성 비콘 설치.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69146	YellowPaint_Title	IS-1057	IS-1057
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69206	YellowPaint_Subtitle	Yellow Paint	노란 페인트
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69316	YellowPaint_Sections_Index0_SectionText	DESIGNATION: Jura (IN/LC)\r\n\r\nCONTAINMENT PROTOCOL: Precise methods for containing IS-1057 remain unknown.	지정 등급: 유라 (IN/LC)\r\n\r\n격리 절차: IS-1057을 격리하는 정확한 방법은 아직 알려지지 않았습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69516	YellowPaint_Sections_Index1_SectionText	IS-1057 is thus far believed to appear randomly, although there is a statistically significant quantity of reports by people who were, at the time of sighting, lost or uncertain of their destination. 	IS-1057은 지금까지 무작위로 나타난다고 여겨졌지만, 통계적으로 유의미한 양의 목격자들이 당시 길을 잃었거나 목적지를 고민하던 중이었다는 보고가 있습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69801	OfficerWarren_Title	Warren Bunning	워렌 버닝
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69870	OfficerWarren_Subtitle	Security Officer	보안 직원
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	69986	OfficerWarren_Sections_Index0_SectionText	Sydney-sider turned subterranean security specialist.	시드니 출신 지하 보안 전문가
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70116	UThule_Title	Dr. Ulrich Thule	울리히 툴 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70180	UThule_Subtitle	Physicist	물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70281	UThule_Sections_Index0_SectionText	Theoretical physicist. Coffee aficianado. Committed cynic.	이론 물리학자. 커피 애호가. 열성적인 부정형 인간.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70416	JRoss_Title	Dr. Janet Ross	자넷 로스 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70477	JRoss_Subtitle	Experimental Physicist	실험 물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70590	JRoss_Sections_Index0_SectionText	Experimental physicist specializing in exotic materials. Friend, collaborator and unofficial minder of Abe Stern.\r\n\r\nSkeptic.	외계 소재를 전공으로 하는 실험 물리학자. 에이브 스턴의 친구이자, 동료이자, 비공식적 감시자.\r\n\r\n회의론자.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70793	AStern_Title	Dr. Abe Stern	에이브 스턴 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70854	AStern_Subtitle	Molecular Physicist	분자 물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70965	AStern_Sections_Index0_SectionText	Genius, empiricist, creator of the Pocket Dimension, fan of Kizz Cola.	천재, 경험주의자, 주머니 차원의 창조자, 키즈 콜라 마니아.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71127	AStern_Sections_Index1_SectionText	While his involvement in IS-0173-B was not necessarily Dr. Stern's greatest contribution to human knowledge, it did garner him a much cherished pet: Ela.	스턴 박사의 IS-0173-B는 인류의 지식에 큰 공헌이 되지는 못했지만, '엘라'라는 소중한 애완동물이 되어주었다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71357	DManse_Title	Dr. Derek Manse	데릭 맨스 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71420	DManse_Subtitle	Research Director	연구소장
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71529	DManse_Sections_Index0_SectionText	Director of Research at the GATE Cascade Research Facility.	GATE 캐스케이드 연구시설 연구소장.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71670	KPendleton_Title	Dr. Katherine Pendleton	캐서린 펜들턴 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71745	KPendleton_Subtitle	Biologist	생물학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71850	KPendleton_Sections_Index0_SectionText	Expert on Anteverse II, responsible more than any other researcher for GATE's growing understanding of that strange and exceptional realm.\r\n\r\nDr. Pendleton believes, but cannot yet conclusively prove, that there are secrets in Anteverse II - a force or even a consciousness that her team were on the brink of understanding ...	펜들턴 박사는 안테버스 II의 전문가로서, GATE가 이상하고 변칙적인 영역을 이해할 수 있게 하는 것에 다른 연구원보다 큰 기여를 했다. 펜들턴 박사는 아직 결과적으로 증명하지는 못 했지만, 안테버스 II에 비밀이 숨겨져있다고 믿는다. 그녀의 팀이 아직도 제대로 이해하지 못한 힘, 그리고 어쩌면 의식이 숨겨져있다고...
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72257	TEnderson_Title	T. R. Enderson	T. R. 엔더슨
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72322	TEnderson_Subtitle	GATE Immurement Manager	GATE 격리 관리자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72440	TEnderson_Sections_Index0_SectionText	Responsible for overseeing and implementing containment processes and protocols across all GATE facilities.	모든 GATE 시설의 격리 진행과 절차의 감독 및 실행을 담당함.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72624	ACahn_Title	Dr. A. Cahn	A. 칸 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72682	ACahn_Subtitle	Senior Researcher	선임 연구원
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72790	ACahn_Sections_Index0_SectionText	Renowned as curious.	호기심 많기로 유명함.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72890	AGarrick_Title	Dr. Annette Garrick	아네트 개릭 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72959	AGarrick_Subtitle	GATE CEO	GATE CEO
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73061	AGarrick_Sections_Index0_SectionText	Founder and CEO of Garrick Advanced Technology Enterprises (est. 1967).\r\n\r\nResponsible for overseeing the growth of a small applied research unit into a thriving international technology and research consortium, Garrick has been an unwavering source of focus and directives.\r\n\r\nPrecisely where she derives her priorities and sometimes astonishing insights remains a subject of speculation and near mythological awe among her employees and colleagues.	개릭 첨단 기술 기업(GATE, 1967년 설립)의 창업자이자 CEO\r\n\r\n작은 응용 연구 부서를 번성하는 국제 기술 및 연구 컨소시엄으로 성장시킨 책임자 개릭은 변함 없는 집중과 지시의 대명사이다.\r\n\r\n우선순위 할당 능력과 이따금 뛰어난 통찰력은 그 출처가 추측의 대상이자, 직원 및 동료들 사이에서의 신격적인 경외심이다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73589	SFrake_Title	Dr. Sarah Frake	사라 프레이크
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73652	SFrake_Subtitle	Head Engineer	수석 엔지니어
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73757	SFrake_Sections_Index0_SectionText	GATE's Chief of Fabrication and Engineering Services.	GATE의 제조 및 엔지니어링 서비스 책임자.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73888	HDixon_Title	Dr. Hilda V. Dixon	힐다 D. 딕슨 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73954	HDixon_Subtitle	Field Researcher	현장 연구원
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74062	HDixon_Sections_Index0_SectionText	GATE TR Operator and Field Researcher.	GATE 차원정찰대 요원, 현장 연구원.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74178	RMoyer_Title	Dr. Richard K. Moyer	리처드 K. 모이어 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74246	RMoyer_Subtitle	Office Sector Supervisor	사무 구역 섹터 감독관
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74362	RMoyer_Sections_Index0_SectionText	A bureaucrat who believes enlightenment is impossible in the absence of order.	질서가 없으면 발전이 없다고 생각하는 관료.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74519	ENewman_Title	Dr. Elanor Newman	엘라노르 뉴먼 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74585	ENewman_Subtitle	Particle Physicist	입자 물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74696	ENewman_Sections_Index0_SectionText	Inventor of the Dark Lens, but she'd rather you didn't call it that.	암흑 렌즈의 창조자, 하지만 그녀는 그렇게 부르길 원치 않는다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74856	ENewman_Sections_Index1_SectionText	Dr. Newman has been involved with perforation research since its inception, and is personally responsible for much of GATE's critical progress in this field.\r\n\r\nFollowing the success of GATE's Flathill experiments, Dr. Newman spearheaded Cascade Facility's first on-site perforations in Reactor Sector in 1988. The location of these first portal systems close to the Hydroplant and the prototype Fusion reactor reflected the immense power demands of GATE's early systems.\r\n\r\nFollowing Dr. Newman's invention of the Dark Lens and subsequent improvements in portal dynamics, these older systems were largely abandoned. They remain, in theory, functional in the depths of the Reactor Sector.	뉴먼 박사는 천공 연구가 시작된 이후 계속하여 연구에 참여해왔으며, GATE가 해당 분야에서 이룬 중요한 발전 상당 부분의 책임자였다.\r\n\r\nGATE의 플랫힐 실험 성공 이후, 뉴먼 박사는 1988년 반응로 구역에서 이루어진 캐스케이드 시설 첫 현장 천공 실험을 주도했다. 수력발전소와 핵융합 반응로 근처에 이러한 첫 포탈 시스템이 자리하게 된 것은 엄청난 전력 수요를 반영한 결과이다.\r\n\r\n뉴먼 박사가 암흑 렌즈를 개발하고 포탈 역학의 발전에 따라, 이러한 구형 시스템은 거의 버려졌다. 하지만, 이론적으로는, 반응로 구역 깊은 곳에서 여전히 작동하고 있다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75622	CAhmed_Title	Celine Ahmed	셀린 아메드
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75682	CAhmed_Subtitle	Defense Team	방어팀
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75786	CAhmed_Sections_Index0_SectionText	Focusing on off-site data protection and advanced privacy delivery, Celine Ahmed occupies a trusted position in the upper echelons of the GATE Defense Team.\r\n\r\nShe's near blind without her glasses, though.	셀린 아메드는 현장외 데이터 보호 및 특수 개인 배달 업무를 중점적으로 수행하며, GATE 방어팀의 고위직에게 신뢰받는 위치에 있다.\r\n\r\n하지만 안경 없이는 장님에 가깝다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76069	LRiggs_Title	Dr. Lenora Riggs	레노라 릭스 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76133	LRiggs_Subtitle	TransRecon Operator	차원정찰대 전문가
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76244	LRiggs_Sections_Index0_SectionText	Resourceful researcher and hardened survivor.	만능 연구원이자 강인한 생존자.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76370	MShepherd_Title	Dr. Moira Shepherd	모리아 셰퍼드 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76439	MShepherd_Subtitle	Data Scientist	데이터 과학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76548	MShepherd_Sections_Index0_SectionText	A data scientist who discovered the first indications of Order surveillance.	기사단 감시의 첫 징후를 발견한 데이터 과학자.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76701	RTang_Title	Dr. Ru Tang	루 탕 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76759	RTang_Subtitle	Exo-biologist	외계 생물학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76863	RTang_Sections_Index0_SectionText	A biologist with a knack for uncovering the strange and arcane properties of xeroflora. Secretly fond of video games.	이상하고 신비로운 외계 식물의 특성을 밝히는 데 재능이 있는 생물학자. 은근히 비디오 게임을 좋아한다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77058	SSukov_Title	Dr. Steven Stewart	스티븐 스튜워트 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77124	SSukov_Subtitle	Particle Physicist	입자 물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77234	SSukov_Sections_Index0_SectionText	A militant realist, and distant relative of James Clerk Maxwell, or so he claims. \r\n\r\nBelieves that something serious may have gone wrong in Labs Sector.	맹렬한 현실주의자. 본인이 주장하기로는 제임스 클러크 맥스웰의 먼 친적이다. 연구 섹터에서 문제가 발생했다고 생각한다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77466	STengku_Title	Dr. Suan Tengku	수안 텡쿠 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77530	STengku_Subtitle	Physicist	물리학자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77632	STengku_Sections_Index0_SectionText	Discoverer of a new, hyperluminal form of bosonic matter she hopes to name the 'Tengkuon'.	보손 물질에서 기반한 새로운 ''을 발견했다. 그녀는 이것이 '텡쿠온'이라고 불리길 바란다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77802	SWakeman_Title	Dr. Stewart Wakeman	스튜워트 웨이크먼 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77871	SWakeman_Subtitle	Software Engineer	소프트웨어 엔지니어
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77982	SWakeman_Sections_Index0_SectionText	Robotics expert, software engineer and general information theorist.	로봇 공학 전문가, 소프트웨어 엔지니어, 그리고 일반 정보 이론가
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78143	SWakeman_Sections_Index1_SectionText	Renowned for his wide-ranging intellect and extraordinary creativity, Dr. Stewart Wakeman has been given an almost unprecedented degree of research freedom at GATE Cascade. His exact position in the chain of command, however, and who exactly approves his more exploratory investigations, is unclear to most staff.	폭넓은 지식과 탁월한 창의력으로, 스튜워트 웨이크먼 박사는 GATE 캐스케이드 시설에서 전례 없는 수준의 연구 자율성을 부여받았다. 그러나 웨이크먼의 정확한 직위와 탐구적인 조사를 승인하는 사람이 누구인지 아는 직원은 거의 없다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78545	TemporalTethering_Title	Temporal Tethering	시간적 테더링
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78622	TemporalTethering_Subtitle	Why do portal worlds reset?	왜 포탈 세계는 초기화되는가?
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	78759	TemporalTethering_Sections_Index0_SectionText	"One of the most fascinating aspects of perforation technology is temporal tethering: Each entry to an anteverse seems to start a timer, which resets after a given period - as though a band of time stretches, before snapping back to its origin. I am confident we will understand this phenomenon in time, but until we do, it violates a dozen scientific principles."\r\n\r\n~ Dr. Derek Manse	"천공 기술에 있어 가장 흥미로운 면은 시간적 테더링 현상이다. 각 안테버스에 진입할 때마다 타이머가 시작되는데, 일정 기간이 지나면 초기화된다. 마치 시간의 띠가 늘어났다가 원점으로 튕겨 돌아가는 것 같다.언젠간 이 현상을 이해하게 될 것이라 확신하지만, 그때까지 이 현상은 수많은 과학 법칙을 위반하고 있다."\r\n\r\n~ 데릭 맨스 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79227	Synchrotron_Title	The Synchrotron	싱크로트론
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79295	Synchrotron_Subtitle	The GATE Cascade Research Facility Collider	GATE 캐스케이드 연구 시설 가속기
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79435	Synchrotron_Sections_Index0_SectionText	The GATE Cascade Research Facility's particle accelerator is one of the few private synchrotrons in the world. Operating at ranges approaching 1.0TeV, it is used in everything from materials research to trans-luminal investigations.\r\n\r\nIt was the synchroton that allowed Dr. S. Tengku to make her discovery of a new category of bosonic matter, opening the way for perforation technology.	GATE 캐스케이드 연구 시설의 입자 가속기는 몇 안 되는 민간 소유 입자 가속기다. 1.0TeV에 근접하는 범위로 작동하며, 물질 연구 및 trans-luminal 조사까지 모든 곳에서 사용된다\r\n\r\n바로 이 싱크로트론 덕분에 S. 텡쿠 박사는 새로운 종류의 보손 물질을 발견할 수 있었고, 이는 천공 기술로 가는 길을 열었다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	79918	Synchrotron_Sections_Index1_SectionText	In 1985, a condensation experiment accidentally created a small singularity that destroyed a section of Manufacturing and Labs. Luckily, only two people were killed.	1985년, 응축 실험 중 사고로 작은 특이점이 발생했고, 이로인해 제조 구역과 연구소의 일부 지역이 부서졌다. 다행히도, 오직 두 명의 사람만이 죽었다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80163	DarkLens_Title	The Dark Lens	암흑 렌즈
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80226	DarkLens_Subtitle	Tachyonic Telemetry Targeting (T3) Unit	타키온 원격 표적화 (T3) 장치
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80359	DarkLens_Sections_Index0_SectionText	The Dark Lens - technically a Tachyonic Telemetry Targeting or T3 unit - was developed by Elanor Newman to guide and control the tachyonic fields that underpin perforation technology.\r\n\r\nIt cannot safely be turned off.	암흑 렌즈. 기술적으로는 타키온 원격 표적화 장치 또는 T3 장치라 불리는 이것은, 엘라노르 뉴먼에 의해 개발되었으며 천공 기술의 기반이되는 타키온 장을 이끌고, 제어하는데 개발되었다.\r\n\r\n안전하게 끌 수 없다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80656	CJagger_Title	Dr. Chris Jagger	크리스 예거 박사
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80721	CJagger_Subtitle	Alleged Employee	직원으로 추정됨
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	80830	CJagger_Sections_Index0_SectionText	While several GATE staff members claim to know and work with this person, very little tangible evidence of their existence currently exist.	몇몇 GATE 직원들이 이 사람을 알고 있고, 함께 일한다고 주장하지만, 현재 그의 존재를 증명할 만한 구체적인 증거는 거의 없다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	81047	JConti_Title	Jonas Conti	조나스 콘티
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	81106	JConti_Subtitle	Defense Team	방어팀
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	81210	JConti_Sections_Index0_SectionText	A longstanding member of GATE's security force, Jonas is the only known survivor of the Defense Team unit dispatched by Rutger Strauss to secure the Hydroplant against the Order incursion.	GATE 방어팀의 오래 근무한 조나스는 루트거 슈트라우스가 기사단 침입에 대응해 수력발전소 확보 목적으로 파견한 방어팀의 유일한 생존자로 알려져있다.
